keyids,motion path,annotations
1025,datasets/motions/flag_subset_guoh3dfeats/M001P006A042R002.npy,Sit-ups
1026,datasets/motions/flag_subset_guoh3dfeats/M001P006A042R003.npy,Sit-ups
1027,datasets/motions/flag_subset_guoh3dfeats/M001P006A043R001.npy,Side-lying Left Leg Forward Raise
1028,datasets/motions/flag_subset_guoh3dfeats/M001P006A043R002.npy,Side-lying Left Leg Forward Raise
1029,datasets/motions/flag_subset_guoh3dfeats/M001P006A043R003.npy,Side-lying Left Leg Forward Raise
1030,datasets/motions/flag_subset_guoh3dfeats/M001P006A044R001.npy,Right Leg Reverse Lunge
1031,datasets/motions/flag_subset_guoh3dfeats/M001P006A044R002.npy,Right Leg Reverse Lunge
1032,datasets/motions/flag_subset_guoh3dfeats/M001P006A044R003.npy,Right Leg Reverse Lunge
1033,datasets/motions/flag_subset_guoh3dfeats/M001P006A045R001.npy,Kneeling Left Knee Lift
1034,datasets/motions/flag_subset_guoh3dfeats/M001P006A045R002.npy,Kneeling Left Knee Lift
1035,datasets/motions/flag_subset_guoh3dfeats/M001P006A045R003.npy,Kneeling Left Knee Lift
1036,datasets/motions/flag_subset_guoh3dfeats/M001P006A046R001.npy,Alternate Reverse Lunge
1037,datasets/motions/flag_subset_guoh3dfeats/M001P006A046R002.npy,Alternate Reverse Lunge
1038,datasets/motions/flag_subset_guoh3dfeats/M001P006A046R003.npy,Alternate Reverse Lunge
1039,datasets/motions/flag_subset_guoh3dfeats/M001P006A047R001.npy,Side-lying Right Leg Backward Kick
1040,datasets/motions/flag_subset_guoh3dfeats/M001P006A047R002.npy,Side-lying Right Leg Backward Kick
1041,datasets/motions/flag_subset_guoh3dfeats/M001P006A047R003.npy,Side-lying Right Leg Backward Kick
1042,datasets/motions/flag_subset_guoh3dfeats/M001P006A048R001.npy,Left Leg Lunge With Knee Lift
1043,datasets/motions/flag_subset_guoh3dfeats/M001P006A048R002.npy,Left Leg Lunge With Knee Lift
1044,datasets/motions/flag_subset_guoh3dfeats/M001P006A048R003.npy,Left Leg Lunge With Knee Lift
1045,datasets/motions/flag_subset_guoh3dfeats/M001P006A049R001.npy,Sumo Squat
1046,datasets/motions/flag_subset_guoh3dfeats/M001P006A049R002.npy,Sumo Squat
1047,datasets/motions/flag_subset_guoh3dfeats/M001P006A049R003.npy,Sumo Squat
1048,datasets/motions/flag_subset_guoh3dfeats/M001P006A050R001.npy,Straight Leg Calf Raise
1049,datasets/motions/flag_subset_guoh3dfeats/M001P006A050R002.npy,Straight Leg Calf Raise
1050,datasets/motions/flag_subset_guoh3dfeats/M001P006A050R003.npy,Straight Leg Calf Raise
1051,datasets/motions/flag_subset_guoh3dfeats/M001P006A051R001.npy,Squat Jump
1052,datasets/motions/flag_subset_guoh3dfeats/M001P006A051R002.npy,Squat Jump
1053,datasets/motions/flag_subset_guoh3dfeats/M001P006A051R003.npy,Squat Jump
1054,datasets/motions/flag_subset_guoh3dfeats/M001P006A052R001.npy,Squat With Alternate Knee Lift
1055,datasets/motions/flag_subset_guoh3dfeats/M001P006A052R002.npy,Squat With Alternate Knee Lift
1056,datasets/motions/flag_subset_guoh3dfeats/M001P006A052R003.npy,Squat With Alternate Knee Lift
1057,datasets/motions/flag_subset_guoh3dfeats/M001P006A053R001.npy,Standing Alternate Butt Kick
1058,datasets/motions/flag_subset_guoh3dfeats/M001P006A053R002.npy,Standing Alternate Butt Kick
1059,datasets/motions/flag_subset_guoh3dfeats/M001P006A053R003.npy,Standing Alternate Butt Kick
1060,datasets/motions/flag_subset_guoh3dfeats/M001P006A054R001.npy,Knee Warm-up
1061,datasets/motions/flag_subset_guoh3dfeats/M001P006A054R002.npy,Knee Warm-up
1062,datasets/motions/flag_subset_guoh3dfeats/M001P006A054R003.npy,Knee Warm-up
1063,datasets/motions/flag_subset_guoh3dfeats/M001P006A055R001.npy,Butt Kicks
1064,datasets/motions/flag_subset_guoh3dfeats/M001P006A055R002.npy,Butt Kicks
1065,datasets/motions/flag_subset_guoh3dfeats/M001P006A055R003.npy,Butt Kicks
1066,datasets/motions/flag_subset_guoh3dfeats/M001P006A056R001.npy,Jump Left and Right
1067,datasets/motions/flag_subset_guoh3dfeats/M001P006A056R002.npy,Jump Left and Right
1068,datasets/motions/flag_subset_guoh3dfeats/M001P006A056R003.npy,Jump Left and Right
1069,datasets/motions/flag_subset_guoh3dfeats/M001P006A057R001.npy,Jumping Jacks
1070,datasets/motions/flag_subset_guoh3dfeats/M001P006A057R002.npy,Jumping Jacks
1071,datasets/motions/flag_subset_guoh3dfeats/M001P006A057R003.npy,Jumping Jacks
1072,datasets/motions/flag_subset_guoh3dfeats/M001P006A058R001.npy,High Knee
1073,datasets/motions/flag_subset_guoh3dfeats/M001P006A058R002.npy,High Knee
1074,datasets/motions/flag_subset_guoh3dfeats/M001P006A058R003.npy,High Knee
1075,datasets/motions/flag_subset_guoh3dfeats/M001P006A059R001.npy,Clap Jacks
1076,datasets/motions/flag_subset_guoh3dfeats/M001P006A059R002.npy,Clap Jacks
1077,datasets/motions/flag_subset_guoh3dfeats/M001P006A059R003.npy,Clap Jacks
1078,datasets/motions/flag_subset_guoh3dfeats/M001P006A060R001.npy,Run In Place With Arm Swing
1079,datasets/motions/flag_subset_guoh3dfeats/M001P006A060R002.npy,Run In Place With Arm Swing
1080,datasets/motions/flag_subset_guoh3dfeats/M001P006A060R003.npy,Run In Place With Arm Swing
1081,datasets/motions/flag_subset_guoh3dfeats/M001P007A001R001.npy,Svend Press
1082,datasets/motions/flag_subset_guoh3dfeats/M001P007A001R002.npy,Svend Press
1083,datasets/motions/flag_subset_guoh3dfeats/M001P007A001R003.npy,Svend Press
1084,datasets/motions/flag_subset_guoh3dfeats/M001P007A002R001.npy,Kneeling Push-ups
1085,datasets/motions/flag_subset_guoh3dfeats/M001P007A002R002.npy,Kneeling Push-ups
1086,datasets/motions/flag_subset_guoh3dfeats/M001P007A002R003.npy,Kneeling Push-ups
1087,datasets/motions/flag_subset_guoh3dfeats/M001P007A003R001.npy,Standing Straight-arm Chest Press With Resistance Band
1088,datasets/motions/flag_subset_guoh3dfeats/M001P007A003R002.npy,Standing Straight-arm Chest Press With Resistance Band
1089,datasets/motions/flag_subset_guoh3dfeats/M001P007A003R003.npy,Standing Straight-arm Chest Press With Resistance Band
1090,datasets/motions/flag_subset_guoh3dfeats/M001P007A004R001.npy,Small Dumbbell Floor Flies
1091,datasets/motions/flag_subset_guoh3dfeats/M001P007A004R002.npy,Small Dumbbell Floor Flies
1092,datasets/motions/flag_subset_guoh3dfeats/M001P007A004R003.npy,Small Dumbbell Floor Flies
1093,datasets/motions/flag_subset_guoh3dfeats/M001P007A005R001.npy,Chest Fly
1094,datasets/motions/flag_subset_guoh3dfeats/M001P007A005R002.npy,Chest Fly
1095,datasets/motions/flag_subset_guoh3dfeats/M001P007A005R003.npy,Chest Fly
1096,datasets/motions/flag_subset_guoh3dfeats/M001P007A006R001.npy,Push-ups
1097,datasets/motions/flag_subset_guoh3dfeats/M001P007A006R002.npy,Push-ups
1098,datasets/motions/flag_subset_guoh3dfeats/M001P007A006R003.npy,Push-ups
1099,datasets/motions/flag_subset_guoh3dfeats/M001P007A007R001.npy,Bent-over W-shape Stretch
1100,datasets/motions/flag_subset_guoh3dfeats/M001P007A007R002.npy,Bent-over W-shape Stretch
1101,datasets/motions/flag_subset_guoh3dfeats/M001P007A007R003.npy,Bent-over W-shape Stretch
1102,datasets/motions/flag_subset_guoh3dfeats/M001P007A008R001.npy,Bent-over Y-shape Stretch
1103,datasets/motions/flag_subset_guoh3dfeats/M001P007A008R002.npy,Bent-over Y-shape Stretch
1104,datasets/motions/flag_subset_guoh3dfeats/M001P007A008R003.npy,Bent-over Y-shape Stretch
1105,datasets/motions/flag_subset_guoh3dfeats/M001P007A009R001.npy,Bent-over A-shape Stretch
1106,datasets/motions/flag_subset_guoh3dfeats/M001P007A009R002.npy,Bent-over A-shape Stretch
1107,datasets/motions/flag_subset_guoh3dfeats/M001P007A009R003.npy,Bent-over A-shape Stretch
1108,datasets/motions/flag_subset_guoh3dfeats/M001P007A010R001.npy,Squat With Arm Lift
1109,datasets/motions/flag_subset_guoh3dfeats/M001P007A010R002.npy,Squat With Arm Lift
1110,datasets/motions/flag_subset_guoh3dfeats/M001P007A010R003.npy,Squat With Arm Lift
1111,datasets/motions/flag_subset_guoh3dfeats/M001P007A011R001.npy,Breaststroke Arm Pull
1112,datasets/motions/flag_subset_guoh3dfeats/M001P007A011R002.npy,Breaststroke Arm Pull
1113,datasets/motions/flag_subset_guoh3dfeats/M001P007A011R003.npy,Breaststroke Arm Pull
1114,datasets/motions/flag_subset_guoh3dfeats/M001P007A012R001.npy,Prone Y-shape Stretch
1115,datasets/motions/flag_subset_guoh3dfeats/M001P007A012R002.npy,Prone Y-shape Stretch
1116,datasets/motions/flag_subset_guoh3dfeats/M001P007A012R003.npy,Prone Y-shape Stretch
1117,datasets/motions/flag_subset_guoh3dfeats/M001P007A013R001.npy,Lateral Raise Forward Circles
1118,datasets/motions/flag_subset_guoh3dfeats/M001P007A013R002.npy,Lateral Raise Forward Circles
1119,datasets/motions/flag_subset_guoh3dfeats/M001P007A013R003.npy,Lateral Raise Forward Circles
1120,datasets/motions/flag_subset_guoh3dfeats/M001P007A014R001.npy,Lateral Raise Backward Circles
1121,datasets/motions/flag_subset_guoh3dfeats/M001P007A014R002.npy,Lateral Raise Backward Circles
1122,datasets/motions/flag_subset_guoh3dfeats/M001P007A014R003.npy,Lateral Raise Backward Circles
1123,datasets/motions/flag_subset_guoh3dfeats/M001P007A015R001.npy,Lying Shoulder Joint Upward Round
1124,datasets/motions/flag_subset_guoh3dfeats/M001P007A015R002.npy,Lying Shoulder Joint Upward Round
1125,datasets/motions/flag_subset_guoh3dfeats/M001P007A015R003.npy,Lying Shoulder Joint Upward Round
1126,datasets/motions/flag_subset_guoh3dfeats/M001P007A016R001.npy,Lying Shoulder Joint Downward Round
1127,datasets/motions/flag_subset_guoh3dfeats/M001P007A016R002.npy,Lying Shoulder Joint Downward Round
1128,datasets/motions/flag_subset_guoh3dfeats/M001P007A016R003.npy,Lying Shoulder Joint Downward Round
1129,datasets/motions/flag_subset_guoh3dfeats/M001P007A017R001.npy,Bare-handed Full Lateral Raise
1130,datasets/motions/flag_subset_guoh3dfeats/M001P007A017R002.npy,Bare-handed Full Lateral Raise
1131,datasets/motions/flag_subset_guoh3dfeats/M001P007A017R003.npy,Bare-handed Full Lateral Raise
1132,datasets/motions/flag_subset_guoh3dfeats/M001P007A018R001.npy,Bare-handed Cuban Press
1133,datasets/motions/flag_subset_guoh3dfeats/M001P007A018R002.npy,Bare-handed Cuban Press
1134,datasets/motions/flag_subset_guoh3dfeats/M001P007A018R003.npy,Bare-handed Cuban Press
1135,datasets/motions/flag_subset_guoh3dfeats/M001P007A019R001.npy,Fortune Cat
1136,datasets/motions/flag_subset_guoh3dfeats/M001P007A019R002.npy,Fortune Cat
1137,datasets/motions/flag_subset_guoh3dfeats/M001P007A019R003.npy,Fortune Cat
1138,datasets/motions/flag_subset_guoh3dfeats/M001P007A020R001.npy,Dumbbell Curls
1139,datasets/motions/flag_subset_guoh3dfeats/M001P007A020R002.npy,Dumbbell Curls
1140,datasets/motions/flag_subset_guoh3dfeats/M001P007A020R003.npy,Dumbbell Curls
1141,datasets/motions/flag_subset_guoh3dfeats/M001P007A021R001.npy,Alternate Dumbbell Curls
1142,datasets/motions/flag_subset_guoh3dfeats/M001P007A021R002.npy,Alternate Dumbbell Curls
1143,datasets/motions/flag_subset_guoh3dfeats/M001P007A021R003.npy,Alternate Dumbbell Curls
1144,datasets/motions/flag_subset_guoh3dfeats/M001P007A022R001.npy,Right-side Kettlebell Bent-over Row
1145,datasets/motions/flag_subset_guoh3dfeats/M001P007A022R002.npy,Right-side Kettlebell Bent-over Row
1146,datasets/motions/flag_subset_guoh3dfeats/M001P007A022R003.npy,Right-side Kettlebell Bent-over Row
1147,datasets/motions/flag_subset_guoh3dfeats/M001P007A023R001.npy,Wrist Joint Warm-up
1148,datasets/motions/flag_subset_guoh3dfeats/M001P007A023R002.npy,Wrist Joint Warm-up
1149,datasets/motions/flag_subset_guoh3dfeats/M001P007A023R003.npy,Wrist Joint Warm-up
1150,datasets/motions/flag_subset_guoh3dfeats/M001P007A024R001.npy,Right-side Bent-over Tricep Extension With Resistance Band
1151,datasets/motions/flag_subset_guoh3dfeats/M001P007A024R002.npy,Right-side Bent-over Tricep Extension With Resistance Band
1152,datasets/motions/flag_subset_guoh3dfeats/M001P007A024R003.npy,Right-side Bent-over Tricep Extension With Resistance Band
1153,datasets/motions/flag_subset_guoh3dfeats/M001P007A025R001.npy,Bent-over Dumbbell Tricep Extension
1154,datasets/motions/flag_subset_guoh3dfeats/M001P007A025R002.npy,Bent-over Dumbbell Tricep Extension
1155,datasets/motions/flag_subset_guoh3dfeats/M001P007A025R003.npy,Bent-over Dumbbell Tricep Extension
1156,datasets/motions/flag_subset_guoh3dfeats/M001P007A026R001.npy,Nod And Raise Head
1157,datasets/motions/flag_subset_guoh3dfeats/M001P007A026R002.npy,Nod And Raise Head
1158,datasets/motions/flag_subset_guoh3dfeats/M001P007A026R003.npy,Nod And Raise Head
1159,datasets/motions/flag_subset_guoh3dfeats/M001P007A027R001.npy,Two-way Head Turn
1160,datasets/motions/flag_subset_guoh3dfeats/M001P007A027R002.npy,Two-way Head Turn
1161,datasets/motions/flag_subset_guoh3dfeats/M001P007A027R003.npy,Two-way Head Turn
1162,datasets/motions/flag_subset_guoh3dfeats/M001P007A028R001.npy,Shrug And Sink The Shoulders
1163,datasets/motions/flag_subset_guoh3dfeats/M001P007A028R002.npy,Shrug And Sink The Shoulders
1164,datasets/motions/flag_subset_guoh3dfeats/M001P007A028R003.npy,Shrug And Sink The Shoulders
1165,datasets/motions/flag_subset_guoh3dfeats/M001P007A029R001.npy,Four-way Nod Head
1166,datasets/motions/flag_subset_guoh3dfeats/M001P007A029R002.npy,Four-way Nod Head
1167,datasets/motions/flag_subset_guoh3dfeats/M001P007A029R003.npy,Four-way Nod Head
1168,datasets/motions/flag_subset_guoh3dfeats/M001P007A030R001.npy,Lying Alternate Upper-half Leg Raise
1169,datasets/motions/flag_subset_guoh3dfeats/M001P007A030R002.npy,Lying Alternate Upper-half Leg Raise
1170,datasets/motions/flag_subset_guoh3dfeats/M001P007A030R003.npy,Lying Alternate Upper-half Leg Raise
1171,datasets/motions/flag_subset_guoh3dfeats/M001P007A031R001.npy,Half Roll Back
1172,datasets/motions/flag_subset_guoh3dfeats/M001P007A031R002.npy,Half Roll Back
1173,datasets/motions/flag_subset_guoh3dfeats/M001P007A031R003.npy,Half Roll Back
1174,datasets/motions/flag_subset_guoh3dfeats/M001P007A032R001.npy,Kneeling Right-side Torso Twist
1175,datasets/motions/flag_subset_guoh3dfeats/M001P007A032R002.npy,Kneeling Right-side Torso Twist
1176,datasets/motions/flag_subset_guoh3dfeats/M001P007A032R003.npy,Kneeling Right-side Torso Twist
1177,datasets/motions/flag_subset_guoh3dfeats/M001P007A033R001.npy,Left-side Knee Raise And Abdominal Muscles Contract
1178,datasets/motions/flag_subset_guoh3dfeats/M001P007A033R002.npy,Left-side Knee Raise And Abdominal Muscles Contract
1179,datasets/motions/flag_subset_guoh3dfeats/M001P007A033R003.npy,Left-side Knee Raise And Abdominal Muscles Contract
1180,datasets/motions/flag_subset_guoh3dfeats/M001P007A034R001.npy,Kneeling Right Leg Backward Stretch
1181,datasets/motions/flag_subset_guoh3dfeats/M001P007A034R002.npy,Kneeling Right Leg Backward Stretch
1182,datasets/motions/flag_subset_guoh3dfeats/M001P007A034R003.npy,Kneeling Right Leg Backward Stretch
1183,datasets/motions/flag_subset_guoh3dfeats/M001P007A035R001.npy,Kneeling Right Arm Raise
1184,datasets/motions/flag_subset_guoh3dfeats/M001P007A035R002.npy,Kneeling Right Arm Raise
1185,datasets/motions/flag_subset_guoh3dfeats/M001P007A035R003.npy,Kneeling Right Arm Raise
1186,datasets/motions/flag_subset_guoh3dfeats/M001P007A036R001.npy,Shoulder Bridge
1187,datasets/motions/flag_subset_guoh3dfeats/M001P007A036R002.npy,Shoulder Bridge
1188,datasets/motions/flag_subset_guoh3dfeats/M001P007A036R003.npy,Shoulder Bridge
1189,datasets/motions/flag_subset_guoh3dfeats/M001P007A037R001.npy,Prone Press-ups
1190,datasets/motions/flag_subset_guoh3dfeats/M001P007A037R002.npy,Prone Press-ups
1191,datasets/motions/flag_subset_guoh3dfeats/M001P007A037R003.npy,Prone Press-ups
1192,datasets/motions/flag_subset_guoh3dfeats/M001P007A038R001.npy,Bent-over Torso Rotation
1193,datasets/motions/flag_subset_guoh3dfeats/M001P007A038R002.npy,Bent-over Torso Rotation
1194,datasets/motions/flag_subset_guoh3dfeats/M001P007A038R003.npy,Bent-over Torso Rotation
1195,datasets/motions/flag_subset_guoh3dfeats/M001P007A039R001.npy,Lying Arm Pull
1196,datasets/motions/flag_subset_guoh3dfeats/M001P007A039R002.npy,Lying Arm Pull
1197,datasets/motions/flag_subset_guoh3dfeats/M001P007A039R003.npy,Lying Arm Pull
1198,datasets/motions/flag_subset_guoh3dfeats/M001P007A040R001.npy,Prone Press Up With Torso Rotation
1199,datasets/motions/flag_subset_guoh3dfeats/M001P007A040R002.npy,Prone Press Up With Torso Rotation
1200,datasets/motions/flag_subset_guoh3dfeats/M001P007A040R003.npy,Prone Press Up With Torso Rotation
1201,datasets/motions/flag_subset_guoh3dfeats/M001P007A041R001.npy,Breaststroke Push-ups
1202,datasets/motions/flag_subset_guoh3dfeats/M001P007A041R002.npy,Breaststroke Push-ups
1203,datasets/motions/flag_subset_guoh3dfeats/M001P007A041R003.npy,Breaststroke Push-ups
1204,datasets/motions/flag_subset_guoh3dfeats/M001P007A042R001.npy,Sit-ups
1205,datasets/motions/flag_subset_guoh3dfeats/M001P007A042R002.npy,Sit-ups
1206,datasets/motions/flag_subset_guoh3dfeats/M001P007A042R003.npy,Sit-ups
1207,datasets/motions/flag_subset_guoh3dfeats/M001P007A043R001.npy,Side-lying Left Leg Forward Raise
1208,datasets/motions/flag_subset_guoh3dfeats/M001P007A043R002.npy,Side-lying Left Leg Forward Raise
1209,datasets/motions/flag_subset_guoh3dfeats/M001P007A043R003.npy,Side-lying Left Leg Forward Raise
1210,datasets/motions/flag_subset_guoh3dfeats/M001P007A044R001.npy,Right Leg Reverse Lunge
1211,datasets/motions/flag_subset_guoh3dfeats/M001P007A044R002.npy,Right Leg Reverse Lunge
1212,datasets/motions/flag_subset_guoh3dfeats/M001P007A044R003.npy,Right Leg Reverse Lunge
1213,datasets/motions/flag_subset_guoh3dfeats/M001P007A045R001.npy,Kneeling Left Knee Lift
1214,datasets/motions/flag_subset_guoh3dfeats/M001P007A045R002.npy,Kneeling Left Knee Lift
1215,datasets/motions/flag_subset_guoh3dfeats/M001P007A045R003.npy,Kneeling Left Knee Lift
1216,datasets/motions/flag_subset_guoh3dfeats/M001P007A046R001.npy,Alternate Reverse Lunge
1217,datasets/motions/flag_subset_guoh3dfeats/M001P007A046R002.npy,Alternate Reverse Lunge
1218,datasets/motions/flag_subset_guoh3dfeats/M001P007A046R003.npy,Alternate Reverse Lunge
1219,datasets/motions/flag_subset_guoh3dfeats/M001P007A047R001.npy,Side-lying Right Leg Backward Kick
1220,datasets/motions/flag_subset_guoh3dfeats/M001P007A047R002.npy,Side-lying Right Leg Backward Kick
1221,datasets/motions/flag_subset_guoh3dfeats/M001P007A047R003.npy,Side-lying Right Leg Backward Kick
1222,datasets/motions/flag_subset_guoh3dfeats/M001P007A048R001.npy,Left Leg Lunge With Knee Lift
1223,datasets/motions/flag_subset_guoh3dfeats/M001P007A048R002.npy,Left Leg Lunge With Knee Lift
1224,datasets/motions/flag_subset_guoh3dfeats/M001P007A048R003.npy,Left Leg Lunge With Knee Lift
1225,datasets/motions/flag_subset_guoh3dfeats/M001P007A049R001.npy,Sumo Squat
1226,datasets/motions/flag_subset_guoh3dfeats/M001P007A049R002.npy,Sumo Squat
1227,datasets/motions/flag_subset_guoh3dfeats/M001P007A049R003.npy,Sumo Squat
1228,datasets/motions/flag_subset_guoh3dfeats/M001P007A050R001.npy,Straight Leg Calf Raise
1229,datasets/motions/flag_subset_guoh3dfeats/M001P007A050R002.npy,Straight Leg Calf Raise
1230,datasets/motions/flag_subset_guoh3dfeats/M001P007A050R003.npy,Straight Leg Calf Raise
1231,datasets/motions/flag_subset_guoh3dfeats/M001P007A051R001.npy,Squat Jump
1232,datasets/motions/flag_subset_guoh3dfeats/M001P007A051R002.npy,Squat Jump
1233,datasets/motions/flag_subset_guoh3dfeats/M001P007A051R003.npy,Squat Jump
1234,datasets/motions/flag_subset_guoh3dfeats/M001P007A052R001.npy,Squat With Alternate Knee Lift
1235,datasets/motions/flag_subset_guoh3dfeats/M001P007A052R002.npy,Squat With Alternate Knee Lift
1236,datasets/motions/flag_subset_guoh3dfeats/M001P007A052R003.npy,Squat With Alternate Knee Lift
1237,datasets/motions/flag_subset_guoh3dfeats/M001P007A053R001.npy,Standing Alternate Butt Kick
